x,y,height,land,mountains,plains,hills,slope,boundMin,boundMax,repeatHeight,naturalHeight,waterHeight,flowX,flowY
1536,-16128,475.27448,1,1,0,0,0.5467741,-216.00002,3865.2815,475.27448,2787.0037,0,0,0
1792,-16128,512.4986,1,1,0,0,0.55676305,-216.00002,3868.4778,512.4986,2850.7905,0,0,0
2048,-16128,575.0373,1,1,0,0,0.5893775,-216.00002,3872.0596,575.0373,2860.785,0,0,0
2304,-16128,659.29034,1,1,0,0,0.6098228,-216.00002,3875.9983,659.29034,2857.8618,0,0,0
2560,-16128,759.18945,1,1,0,0,0.63274586,-216.00002,3884.6128,759.18945,2903.7903,0,0,0
2816,-16128,873.81805,1,1,0,0,0.6557434,-216.00002,3905.2776,873.81805,2972.1235,0,0,0
3072,-16128,1004.53284,1,1,0,0,0.695085,-216.00002,3939.6433,1004.53284,3014.06,0,0,0
3328,-16128,1153.1599,1,1,0,0,0.7090624,-216.00002,3988.894,1153.1599,2980.1506,0,0,0
3584,-16128,1306.852,1,1,0,0,0.92230815,-216.00002,4053.7283,1306.852,3083.543,0,0,0
3840,-16128,1488.0156,1,1,0,0,0.8424186,-216.00002,4134.308,1488.0156,3119.717,0,0,0
4096,-16128,1662.831,1,1,0,0,0.7887496,-216.00002,4230.2163,1662.831,3127.4355,0,0,0
4352,-16128,1829.7853,1,1,0,0,0.90060896,-216.00002,4340.434,1829.7853,3116.4731,0,0,0
4608,-16128,2040.209,1,1,0,0,0.9005493,-216.00002,4463.012,2040.209,3175.6787,0,0,0
4864,-16128,2243.6394,1,1,0,0,0.7900816,-216.00002,4578.847,2243.6394,3219.9963,0,0,0
5120,-16128,2420.6033,1,1,0,0,0.85641205,-216.00002,4676.049,2420.6033,3230.5652,0,0,0
5376,-16128,2586.2273,1,1,0,0,0.66203105,-216.00002,4752.5244,2586.2273,3236.488,0,0,0
5632,-16128,2706.4294,1,1,0,0,0.39929637,-216.00002,4806.3516,2706.4294,3201.6216,0,0,0
5888,-16128,2806.1775,1,1,0,0,0.4371637,-216.00002,4835.7944,2806.1775,3163.1072,0,0,0
6144,-16128,2884.1118,1,1,0,0,0.28719544,-216.00002,4839.3145,2884.1118,3122.334,0,0,0
6400,-16128,2954.161,1,1,0,0,0.15927885,-216.00002,4815.5825,2954.161,3096.2705,0,0,0
6656,-16128,2945.8167,1,1,0,0,0.41325486,-216.00002,4763.4873,2945.8167,3034.541,0,0,0
6912,-16128,2898.6953,1,1,0,0,0.4734588,-216.00002,4682.1465,2898.6953,3016.4646,0,0,0
7168,-16128,2842.2131,1,1,0,0,0.4826945,-216.00002,4570.9097,2842.2131,2980.811,0,0,0
